,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,616146456.051718,0.223639,11340900000.0,2755100000.0,2755100000.0,9032300000.0,1503200000.0,9184000000.0,14096000000.0,12592800000.0,-558200000.0,558200000.0,6893346456.051718,9032300000.0,19164600000.0,1422409449.0,1422409449.0,6.35,6.35,9032300000.0,9032300000.0,0.0,9032300000.0,-510100000.0,9542400000.0,9542400000.0,2691400000.0,12034600000.0,582700000.0,2755100000.0,,-558200000.0,558200000.0,9255000000.0,9980600000.0,8477400000.0,1503200000.0,1503200000.0,19235600000.0,9184000000.0,28419600000.0,28419600000.0,1050947186666.8568
2025-06-30,0.0,0.273748,6371200000.0,0.0,0.0,2963700000.0,1427500000.0,8057800000.0,6371200000.0,4943700000.0,-545500000.0,545500000.0,2963700000.0,2963700000.0,16078000000.0,1424855769.0,1424855769.0,2.08,2.08,2963700000.0,2963700000.0,0.0,2963700000.0,-329500000.0,3293200000.0,3293200000.0,1204000000.0,4398200000.0,610900000.0,0.0,,-545500000.0,545500000.0,4332800000.0,8020200000.0,6592700000.0,1427500000.0,1427500000.0,12353000000.0,8057800000.0,20410800000.0,20410800000.0,1083317823777.4412
2025-03-31,133695281.682316,0.249944,8618400000.0,534900000.0,534900000.0,5223000000.0,1420000000.0,10930800000.0,9153300000.0,7733300000.0,762400000.0,533700000.0,4821795281.682316,5223000000.0,14169800000.0,,,,,5223000000.0,5223000000.0,0.0,5223000000.0,-403600000.0,5626600000.0,5626600000.0,1799500000.0,7199600000.0,-1434000000.0,-19200000.0,,762400000.0,533700000.0,7148000000.0,3239000000.0,-6103800000.0,1420000000.0,1200000000.0,10387000000.0,10930800000.0,21317800000.0,21317800000.0,
2024-12-31,0.0,0.264031,10203600000.0,0.0,0.0,5823200000.0,1339400000.0,8299500000.0,10203600000.0,8864200000.0,-523900000.0,523900000.0,5823200000.0,5823200000.0,17053100000.0,1423765281.0,1423765281.0,4.09,4.09,5823200000.0,5823200000.0,0.0,5823200000.0,-502100000.0,6325300000.0,6325300000.0,2202100000.0,8340300000.0,586800000.0,0.0,,-523900000.0,523900000.0,8277400000.0,8753600000.0,7414200000.0,1339400000.0,1339400000.0,17031000000.0,8299500000.0,25330500000.0,25330500000.0,1245761946574.1177
2024-09-30,540687056.658568,0.175913,5653700000.0,3073600000.0,3073600000.0,5545800000.0,1249300000.0,6965400000.0,8727300000.0,7478000000.0,-522300000.0,522300000.0,3012887056.658568,5545800000.0,14497800000.0,1425655527.0,1425655527.0,3.89,3.89,5545800000.0,5545800000.0,0.0,5545800000.0,-281300000.0,5827100000.0,5827100000.0,1223600000.0,6955700000.0,641000000.0,3073600000.0,-3073600000.0,-522300000.0,522300000.0,3763400000.0,7532400000.0,6283100000.0,1249300000.0,1249300000.0,11295800000.0,6965400000.0,18261200000.0,18261200000.0,973284342827.6561
