,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,0.0,0.271794,14803000000.0,8559200000.0,2682900000.0,153311200000.0,14803000000.0,12120100000.0,-368200000.0,368200000.0,8559200000.0,8559200000.0,169058000000.0,651881188.0,650889734.0,13.13,13.15,8559200000.0,8559200000.0,0.0,8559200000.0,1400000.0,8557800000.0,8557800000.0,3194100000.0,11751900000.0,169300000.0,-368200000.0,368200000.0,11950800000.0,15746800000.0,9086400000.0,2682900000.0,2682900000.0,27697600000.0,153311200000.0,181008800000.0,181008800000.0,2461795120153.0747
2025-06-30,0.0,0.26919,13184700000.0,7729700000.0,2317000000.0,138549800000.0,13184700000.0,10867700000.0,-293000000.0,293000000.0,7729700000.0,7729700000.0,152923600000.0,652295359.0,650648148.0,11.85,11.88,7729700000.0,7729700000.0,0.0,7729700000.0,1600000.0,7728100000.0,7728100000.0,2846600000.0,10574700000.0,194300000.0,-293000000.0,293000000.0,10673400000.0,14373800000.0,8588200000.0,2317000000.0,2317000000.0,25047200000.0,138549800000.0,163597000000.0,163597000000.0,2844828770420.6836
2025-03-31,0.0,0.235333,9798000000.0,5509000000.0,2408600000.0,127996300000.0,9798000000.0,7389400000.0,688700000.0,186400000.0,5509000000.0,5509000000.0,140255700000.0,,,,,5509000000.0,5509000000.0,0.0,5509000000.0,1100000.0,5507900000.0,5507900000.0,1695100000.0,7203000000.0,-887900000.0,688700000.0,186400000.0,7213900000.0,12259400000.0,-7538800000.0,2408600000.0,2326600000.0,19473300000.0,127996300000.0,147469600000.0,147469600000.0,
2024-12-31,0.0,0.272861,12413800000.0,7237200000.0,2281200000.0,136203800000.0,12413800000.0,10132600000.0,-182100000.0,182100000.0,7237200000.0,7237200000.0,149834300000.0,652000000.0,650827338.0,11.1,11.12,7237200000.0,7237200000.0,0.0,7237200000.0,1800000.0,7235400000.0,7235400000.0,2715100000.0,9950500000.0,241400000.0,-182100000.0,182100000.0,9891200000.0,13630500000.0,8301000000.0,2281200000.0,2281200000.0,23521700000.0,136203800000.0,159725500000.0,159725500000.0,2318149417412.657
2024-09-30,0.0,0.269877,11272900000.0,6595800000.0,2077800000.0,122896800000.0,11272900000.0,9195100000.0,-163200000.0,163200000.0,6595800000.0,6595800000.0,135585100000.0,652403561.0,650473373.0,10.11,10.14,6595800000.0,6595800000.0,0.0,6595800000.0,1400000.0,6594400000.0,6594400000.0,2437500000.0,9031900000.0,335200000.0,-163200000.0,163200000.0,8859900000.0,12688300000.0,7758100000.0,2077800000.0,2077800000.0,21548200000.0,122896800000.0,144445000000.0,144445000000.0,3315007323774.3193
