,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,0.0,0.266343,7331400000.0,0.0,0.0,4462500000.0,628500000.0,12413200000.0,7331400000.0,6702900000.0,-343800000.0,343800000.0,4462500000.0,4462500000.0,19029700000.0,90498885.0,90498885.0,49.31,49.31,4462500000.0,4462500000.0,0.0,4462500000.0,-202900000.0,4665400000.0,4665400000.0,1693700000.0,6359100000.0,250700000.0,0.0,-343800000.0,343800000.0,6453500000.0,6616500000.0,3849000000.0,628500000.0,628500000.0,13070000000.0,12413200000.0,25483200000.0,25483200000.0,1108792339020.0
2025-09-30,0.0,0.261624,5810300000.0,0.0,0.0,3449700000.0,606200000.0,9878600000.0,5810300000.0,5204100000.0,-308900000.0,308900000.0,3449700000.0,3449700000.0,15900500000.0,90495803.0,90495803.0,38.12,38.12,3449700000.0,3449700000.0,0.0,3449700000.0,-164800000.0,3614500000.0,3614500000.0,1280700000.0,4895200000.0,291800000.0,0.0,-308900000.0,308900000.0,4921700000.0,6021900000.0,3468700000.0,606200000.0,606200000.0,10943600000.0,9878600000.0,20822200000.0,20822200000.0,1205947070778.0
2025-06-30,0.0,0.266536,5641700000.0,0.0,0.0,3387000000.0,559800000.0,10944000000.0,5641700000.0,5081900000.0,-274300000.0,274300000.0,3387000000.0,3387000000.0,16755800000.0,90488913.0,90488913.0,37.43,37.43,3387000000.0,3387000000.0,0.0,3387000000.0,-139200000.0,3526200000.0,3526200000.0,1281400000.0,4807600000.0,292600000.0,0.0,-274300000.0,274300000.0,4788700000.0,5811800000.0,3414100000.0,559800000.0,559800000.0,10600500000.0,10944000000.0,21544500000.0,21544500000.0,1591471283081.2852
2025-03-31,50729788.746043,0.254668,5237200000.0,199200000.0,199200000.0,3222300000.0,504900000.0,12107600000.0,5436400000.0,4931500000.0,-31700000.0,287800000.0,3073829788.746043,3222300000.0,14991000000.0,,,,,3222300000.0,3222300000.0,0.0,3222300000.0,-238800000.0,3461100000.0,3461100000.0,1182600000.0,4643700000.0,-537200000.0,107400000.0,-31700000.0,287800000.0,4872500000.0,2883400000.0,-3137200000.0,504900000.0,340200000.0,7755900000.0,12107600000.0,19863500000.0,19863500000.0,
2024-12-31,0.0,0.264882,5370400000.0,0.0,0.0,3148700000.0,474200000.0,10556700000.0,5370400000.0,4896200000.0,-305100000.0,305100000.0,3148700000.0,3148700000.0,14939600000.0,90479885.0,90479885.0,34.8,34.8,3148700000.0,3148700000.0,0.0,3148700000.0,-226300000.0,3375000000.0,3375000000.0,1216100000.0,4591100000.0,95400000.0,0.0,-305100000.0,305100000.0,4791200000.0,4382900000.0,2401800000.0,474200000.0,474200000.0,9174100000.0,10556700000.0,19730800000.0,19730800000.0,884662304187.3145
