,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,-30148148.148148,0.274074,24600000000.0,-110000000.0,-110000000.0,-410000000.0,8860000000.0,120000000.0,24490000000.0,15630000000.0,-16980000000.0,16980000000.0,-330148148.148148,-410000000.0,12630000000.0,1647176155.0,1647176155.0,-0.38,-0.38,-410000000.0,-410000000.0,0.0,-410000000.0,-460000000.0,50000000.0,50000000.0,-370000000.0,-1350000000.0,2190000000.0,-110000000.0,110000000.0,-16980000000.0,16980000000.0,13550000000.0,12510000000.0,3280000000.0,8860000000.0,8860000000.0,26060000000.0,120000000.0,26180000000.0,26180000000.0,1672048474726.2383
2025-06-30,-42002129.925453,0.247071,32480000000.0,-170000000.0,-170000000.0,7130000000.0,7670000000.0,4210000000.0,32310000000.0,24640000000.0,-15250000000.0,15250000000.0,7257997870.074547,7130000000.0,15250000000.0,1673708920.0,1673708920.0,4.26,4.26,7130000000.0,7130000000.0,0.0,7130000000.0,-1110000000.0,8240000000.0,8240000000.0,2320000000.0,9390000000.0,2060000000.0,-170000000.0,,-15250000000.0,15250000000.0,22750000000.0,11040000000.0,3040000000.0,7670000000.0,7670000000.0,33790000000.0,4210000000.0,38000000000.0,38000000000.0,1716555827489.9658
2025-03-31,366159250.58548,0.138173,23450000000.0,2650000000.0,2650000000.0,2300000000.0,6720000000.0,7700000000.0,26100000000.0,19380000000.0,-4380000000.0,10840000000.0,16159250.58548,2300000000.0,13250000000.0,,,,,1130000000.0,1130000000.0,1170000000.0,2300000000.0,-1530000000.0,3830000000.0,3830000000.0,1180000000.0,8540000000.0,-6220000000.0,-1710000000.0,,-4380000000.0,10840000000.0,16330000000.0,5550000000.0,-3570000000.0,6720000000.0,6720000000.0,21880000000.0,7700000000.0,29580000000.0,29580000000.0,
2024-12-31,-48000000.0,0.3,21760000000.0,-160000000.0,-160000000.0,4920000000.0,6180000000.0,2610000000.0,21600000000.0,15420000000.0,-12510000000.0,12510000000.0,5032000000.0,4920000000.0,10780000000.0,1684931507.0,1684931507.0,2.92,2.92,4920000000.0,4920000000.0,0.0,4920000000.0,180000000.0,4740000000.0,4740000000.0,-1090000000.0,2910000000.0,2960000000.0,-160000000.0,160000000.0,-12510000000.0,12510000000.0,12620000000.0,8170000000.0,1680000000.0,6180000000.0,6180000000.0,20790000000.0,2610000000.0,23400000000.0,23400000000.0,1753508137062.8538
2024-09-30,-57058823.529412,0.058824,26080000000.0,-970000000.0,-970000000.0,2760000000.0,6210000000.0,5880000000.0,25110000000.0,18900000000.0,-14480000000.0,14480000000.0,3672941176.470588,2760000000.0,14090000000.0,1792207792.0,1769230769.0,1.54,1.56,2760000000.0,2760000000.0,0.0,2760000000.0,-2390000000.0,5150000000.0,5150000000.0,260000000.0,4420000000.0,3910000000.0,-970000000.0,,-14480000000.0,14480000000.0,15960000000.0,8210000000.0,1720000000.0,6210000000.0,6210000000.0,24170000000.0,5880000000.0,30050000000.0,30050000000.0,3366315297788.079
