,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,-439429072.117871,0.278808,20077100000.0,-1576100000.0,-1576100000.0,10598700000.0,3130700000.0,49288700000.0,18501000000.0,15370300000.0,-479400000.0,479400000.0,11735370927.88213,10598700000.0,73818300000.0,959158371.0,958291139.0,11.05,11.06,10598700000.0,10598700000.0,0.0,10598700000.0,-140500000.0,10739200000.0,10739200000.0,4151700000.0,14890900000.0,1610000000.0,-1576100000.0,1576100000.0,-479400000.0,479400000.0,14678900000.0,24529600000.0,14677300000.0,3130700000.0,3130700000.0,39208500000.0,49288700000.0,88497200000.0,88497200000.0,2653987309460.5
2025-09-30,0.0,0.268261,17403200000.0,0.0,0.0,9935900000.0,3049300000.0,48463400000.0,17403200000.0,14353900000.0,-438700000.0,438700000.0,9935900000.0,9935900000.0,73152500000.0,959063707.0,958138862.0,10.36,10.37,9935900000.0,9935900000.0,0.0,9935900000.0,-246400000.0,10182300000.0,10182300000.0,3732900000.0,13915200000.0,1986400000.0,0.0,,-438700000.0,438700000.0,11984500000.0,24689100000.0,14953300000.0,3049300000.0,3049300000.0,36673600000.0,48463400000.0,85137000000.0,85137000000.0,2248117750311.5386
2025-06-30,0.0,0.259599,18540800000.0,0.0,0.0,10997700000.0,3008700000.0,51230500000.0,18540800000.0,15532100000.0,-445000000.0,445000000.0,10997700000.0,10997700000.0,76003900000.0,958823017.0,958823017.0,11.47,11.47,10997700000.0,10997700000.0,0.0,10997700000.0,-172800000.0,11170500000.0,11170500000.0,3916600000.0,15087100000.0,1927900000.0,0.0,,-445000000.0,445000000.0,13241000000.0,24773400000.0,14875700000.0,3008700000.0,3008700000.0,38014400000.0,51230500000.0,89244900000.0,89244900000.0,2241202921057.9756
2025-03-31,7671947.175348,0.314424,11504500000.0,2256900000.0,24400000.0,6921300000.0,3011000000.0,47630900000.0,13761400000.0,10750400000.0,1270500000.0,527900000.0,6904571947.175348,6921300000.0,72044600000.0,,,,,6921300000.0,6921300000.0,0.0,6921300000.0,-87000000.0,7008300000.0,7008300000.0,3214200000.0,10222500000.0,-3106500000.0,-1799900000.0,,1270500000.0,527900000.0,11429400000.0,24413700000.0,-20651400000.0,3011000000.0,2700100000.0,35843100000.0,47630900000.0,83474000000.0,83474000000.0,
2024-12-31,0.0,0.256712,18295500000.0,0.0,0.0,11104800000.0,2555500000.0,49203800000.0,18295500000.0,15740000000.0,-558400000.0,558400000.0,11104800000.0,11104800000.0,71403300000.0,958963731.0,958963731.0,11.58,11.58,11104800000.0,11104800000.0,0.0,11104800000.0,-179500000.0,11284300000.0,11284300000.0,3897300000.0,15181600000.0,1430000000.0,0.0,,-558400000.0,558400000.0,13811800000.0,22199500000.0,13772800000.0,2555500000.0,2555500000.0,36011300000.0,49203800000.0,85215100000.0,85215100000.0,2164354216836.4666
