,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,-115213671.090787,0.207779,20770200000.0,-554500000.0,-554500000.0,14206100000.0,2111000000.0,33981900000.0,20215700000.0,18104700000.0,-172700000.0,172700000.0,14645386328.909212,14206100000.0,46542100000.0,274779497.0,274301989.0,51.7,51.79,14206100000.0,14206100000.0,0.0,14206100000.0,0.0,14206100000.0,14206100000.0,3725900000.0,17932000000.0,3373600000.0,-554500000.0,554500000.0,-172700000.0,172700000.0,13456200000.0,12560200000.0,7289800000.0,2111000000.0,2111000000.0,26016400000.0,33981900000.0,59998300000.0,59998300000.0,2005833294562.5
2025-09-30,0.0,0.230218,19977300000.0,,,13694500000.0,1995600000.0,34747500000.0,19977300000.0,17981700000.0,-191600000.0,191600000.0,13694500000.0,13694500000.0,47588500000.0,274714142.0,274273984.0,49.85,49.93,13694500000.0,13694500000.0,0.0,13694500000.0,0.0,13694500000.0,13694500000.0,4095600000.0,17790100000.0,3509200000.0,,,-191600000.0,191600000.0,13123400000.0,12841000000.0,7670200000.0,1995600000.0,1995600000.0,25964400000.0,34747500000.0,60711900000.0,60711900000.0,1921426394912.0
2025-06-30,0.0,0.243423,18059500000.0,,,12052200000.0,1980600000.0,28126200000.0,18059500000.0,16078900000.0,-149000000.0,149000000.0,12052200000.0,12052200000.0,39409000000.0,274600137.0,274225256.0,43.89,43.95,12052200000.0,12052200000.0,0.0,12052200000.0,0.0,12052200000.0,12052200000.0,3877700000.0,15929900000.0,4460600000.0,,,-149000000.0,149000000.0,10047200000.0,11282800000.0,6524900000.0,1980600000.0,1980600000.0,21330000000.0,28126200000.0,49456200000.0,49456200000.0,1531299538121.75
2025-03-31,0.0,0.183931,18860700000.0,,,13621500000.0,2013700000.0,32134200000.0,18860700000.0,16847000000.0,3017800000.0,155400000.0,13621500000.0,13621500000.0,40733900000.0,,,,,13621500000.0,13621500000.0,0.0,13621500000.0,0.0,13621500000.0,13621500000.0,3070100000.0,16691600000.0,-8424800000.0,,,3017800000.0,155400000.0,10769900000.0,8599700000.0,-10775000000.0,2013700000.0,469400000.0,19369600000.0,32134200000.0,51503800000.0,51503800000.0,
2024-12-31,0.0,0.198738,16534800000.0,0.0,0.0,11705000000.0,1792700000.0,27316700000.0,16534800000.0,14742100000.0,-133900000.0,133900000.0,11705000000.0,11705000000.0,38661900000.0,274700774.0,274121780.0,42.61,42.7,11705000000.0,11705000000.0,0.0,11705000000.0,0.0,11705000000.0,11705000000.0,2903200000.0,14608200000.0,2887800000.0,0.0,,-133900000.0,133900000.0,10219200000.0,11345200000.0,6982700000.0,1792700000.0,1792700000.0,21564400000.0,27316700000.0,48881100000.0,48881100000.0,1304868125966.1914
