,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-12-31,-689980728.067692,0.235537,114297500000.0,-2929400000.0,-2929400000.0,46746400000.0,21628900000.0,321466000000.0,111368100000.0,89739200000.0,-24053000000.0,24053000000.0,48985819271.932304,46746400000.0,441022600000.0,1121285680.0,1116998805.0,41.69,41.85,46746400000.0,46746400000.0,0.0,46746400000.0,-3468300000.0,50214700000.0,50214700000.0,15471500000.0,65686200000.0,8585200000.0,-2929400000.0,-24053000000.0,24053000000.0,74776900000.0,119556600000.0,64568900000.0,21628900000.0,21628900000.0,194333500000.0,321466000000.0,515799500000.0,515799500000.0,4143171912965.043
2025-06-30,0.0,0.224576,96228600000.0,,,40833200000.0,15475600000.0,283349000000.0,96228600000.0,80753000000.0,-24311900000.0,24311900000.0,40833200000.0,40833200000.0,386642900000.0,1120867417.0,1116271186.0,36.43,36.58,40833200000.0,40833200000.0,0.0,40833200000.0,-2932600000.0,43765800000.0,43765800000.0,12675300000.0,56441100000.0,9169200000.0,,-24311900000.0,24311900000.0,67715900000.0,103293900000.0,57373100000.0,15475600000.0,15475600000.0,171009800000.0,283349000000.0,454358800000.0,454358800000.0,3524994453967.9214
2025-03-31,0.0,0.234493,83069700000.0,,,32951700000.0,15132500000.0,264049500000.0,83069700000.0,67937200000.0,-11449600000.0,21669200000.0,32951700000.0,32951700000.0,330188200000.0,,,,,32495600000.0,32951700000.0,0.0,32951700000.0,-2466800000.0,35418500000.0,35418500000.0,10849500000.0,46268000000.0,-9535000000.0,,-11449600000.0,21669200000.0,64623600000.0,66138700000.0,-68664500000.0,15132500000.0,-3549600000.0,130762300000.0,264049500000.0,394811800000.0,394811800000.0,
2024-12-31,0.0,0.2882,89493200000.0,,,31805800000.0,14951700000.0,251291200000.0,89493200000.0,74541500000.0,-23621600000.0,23621600000.0,31805800000.0,31805800000.0,347344900000.0,1119922535.0,1115601543.0,28.4,28.51,31805800000.0,31805800000.0,0.0,31805800000.0,-4439000000.0,36244800000.0,36244800000.0,14675100000.0,50919900000.0,4113300000.0,,-23621600000.0,23621600000.0,67304900000.0,96053700000.0,52274300000.0,14951700000.0,14951700000.0,163358600000.0,251291200000.0,414649800000.0,414649800000.0,3327988113326.2456
2024-09-30,0.0,0.29091,82589700000.0,,,31707200000.0,13019900000.0,226824100000.0,82589700000.0,69569800000.0,-22170200000.0,22170200000.0,31707200000.0,31707200000.0,320923300000.0,1120000000.0,1115272599.0,28.31,28.43,31707200000.0,31707200000.0,0.0,31707200000.0,-1903400000.0,33610600000.0,33610600000.0,13789000000.0,47399600000.0,6592200000.0,,-22170200000.0,22170200000.0,55967100000.0,94099200000.0,54527100000.0,13019900000.0,13019900000.0,150066300000.0,226824100000.0,376890400000.0,376890400000.0,3424147181811.993
